ID,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Product_importance,Gender,Discount_offered,Weight_in_gms,Warehouse_block_B,Warehouse_block_C,Warehouse_block_D,Warehouse_block_F,Mode_of_Shipment_Road,Mode_of_Shipment_Ship,Cost_to_Weight_ratio,Cost*Weight,Discount_Ratio,CareCalls_to_Purchases,CostWeight_Discount_Interaction,Reached.on.Time_Y.N
1745,3,1,234,3,0,0,60,2596,0,1,0,0,0,1,0.0901386748844376,607464,0.2564102564102564,0.75,5.498459167950693,1
1279,3,2,185,3,2,1,47,2467,0,0,1,0,0,1,0.07498986623429266,456395,0.25405405405405407,0.75,3.5995135792460475,1
6181,4,3,235,3,1,0,4,5289,0,0,1,0,0,0,0.04443183966723388,1242915,0.01702127659574468,1.0,0.2221591983361694,1
3354,4,5,190,3,1,1,2,4554,0,0,0,1,0,1,0.041721563460693896,865260,0.010526315789473684,1.0,0.1251646903820817,0
1036,3,5,253,2,2,1,17,2205,1,0,0,0,0,1,0.11473922902494331,557865,0.06719367588932806,1.0,2.0653061224489795,1
8805,4,5,208,2,1,0,4,5831,0,0,0,0,0,1,0.03567141142171154,1212848,0.019230769230769232,1.3333333333333333,0.1783570571085577,0
2009,3,2,134,3,2,0,54,1932,0,1,0,0,0,1,0.06935817805383022,258888,0.40298507462686567,0.75,3.8146997929606625,1
4605,3,1,171,2,2,0,6,5704,0,0,0,0,0,1,0.029978962131837306,975384,0.03508771929824561,1.0,0.20985273492286113,1
9731,3,5,138,2,2,1,1,4881,0,1,0,0,0,0,0.028272894898586354,673578,0.007246376811594203,1.0,0.05654578979717271,1
1841,2,3,274,3,0,0,24,3829,0,1,0,0,0,1,0.07155915382606425,1049146,0.08759124087591241,0.5,1.788978845651606,1
10269,4,5,198,3,1,1,2,4272,0,0,0,0,1,0,0.046348314606741575,845856,0.010101010101010102,1.0,0.13904494382022473,0
7019,6,1,206,6,2,0,8,4243,0,1,0,0,0,1,0.048550553853405606,874058,0.038834951456310676,0.8571428571428571,0.43695498468065047,1
1779,3,3,206,2,2,1,62,3558,0,0,0,0,0,0,0.05789769533445756,732948,0.30097087378640774,1.0,3.647554806070826,1
8750,4,2,133,3,2,0,5,5950,0,0,0,1,1,0,0.02235294117647059,791350,0.03759398496240601,1.0,0.13411764705882354,0
1396,4,2,158,4,1,0,45,1758,1,0,0,0,0,1,0.08987485779294653,277764,0.2848101265822785,0.8,4.134243458475541,1
4585,3,1,156,3,2,1,9,4278,0,0,1,0,0,1,0.0364656381486676,667368,0.057692307692307696,0.75,0.364656381486676,0
6844,4,5,134,10,2,1,5,4244,1,0,0,0,1,0,0.03157398680490104,568696,0.03731343283582089,0.36363636363636365,0.18944392082940625,0
3664,4,3,226,2,1,0,8,4526,1,0,0,0,0,1,0.04993371630578878,1022876,0.035398230088495575,1.3333333333333333,0.44940344675209903,0
8033,5,2,263,4,1,1,3,1740,0,1,0,0,0,1,0.1511494252873563,457620,0.011406844106463879,1.0,0.6045977011494252,1
10769,4,1,237,5,2,1,5,1154,0,1,0,0,0,1,0.20537261698440207,273498,0.02109704641350211,0.6666666666666666,1.2322357019064123,1
1228,3,4,200,3,2,0,49,2942,1,0,0,0,1,0,0.06798096532970768,588400,0.245,0.75,3.399048266485384,1
6900,4,5,196,4,1,1,10,1694,0,0,0,1,0,1,0.11570247933884298,332024,0.05102040816326531,0.8,1.2727272727272727,1
9097,3,3,219,6,1,1,10,1116,0,0,1,0,0,1,0.19623655913978494,244404,0.045662100456621,0.42857142857142855,2.1586021505376345,0
1463,5,1,248,3,1,1,37,3830,0,1,0,0,0,1,0.06475195822454308,949840,0.14919354838709678,1.25,2.4605744125326368,1
7691,4,4,140,8,2,0,2,5481,0,1,0,0,0,1,0.02554278416347382,767340,0.014285714285714285,0.4444444444444444,0.07662835249042146,0
1755,6,5,260,4,0,1,10,2756,0,0,0,0,1,0,0.09433962264150944,716560,0.038461538461538464,1.2,1.0377358490566038,1
6391,4,5,219,2,0,1,4,4069,0,0,1,0,0,1,0.05382157778323912,891111,0.0182648401826484,1.3333333333333333,0.26910788891619564,1
6567,4,4,249,6,1,0,1,1398,0,0,0,0,1,0,0.1781115879828326,348102,0.004016064257028112,0.5714285714285714,0.3562231759656652,1
5340,5,1,162,3,2,0,1,5537,0,0,0,1,0,0,0.029257720787430018,896994,0.006172839506172839,1.25,0.058515441574860036,0
7249,5,4,173,3,1,1,9,5432,0,0,1,0,1,0,0.03184830633284241,939736,0.05202312138728324,1.25,0.31848306332842413,0
7286,3,4,199,3,2,0,3,4067,0,0,0,1,0,1,0.04893041553970986,809333,0.01507537688442211,0.75,0.19572166215883943,0
2572,4,5,212,4,1,1,21,1014,1,0,0,0,0,1,0.20907297830374755,214968,0.09905660377358491,0.8,4.599605522682446,1
4279,6,2,271,10,2,0,2,4145,0,0,1,0,0,1,0.06537997587454765,1123295,0.007380073800738007,0.5454545454545454,0.19613992762364296,0
8814,4,2,265,4,2,0,3,4120,0,0,0,1,0,1,0.06432038834951456,1091800,0.011320754716981131,0.8,0.25728155339805825,1
7488,5,1,242,5,2,1,8,1382,0,0,0,1,0,1,0.17510853835021709,334444,0.03305785123966942,0.8333333333333334,1.5759768451519538,1
10391,5,2,222,3,2,1,10,5644,0,1,0,0,1,0,0.03933380581148122,1252968,0.04504504504504504,1.25,0.4326718639262934,1
5440,4,5,198,6,2,0,6,5380,1,0,0,0,0,1,0.03680297397769517,1065240,0.030303030303030304,0.5714285714285714,0.2576208178438662,0
4501,2,5,170,5,1,0,10,5621,0,0,1,0,1,0,0.03024372887386586,955570,0.058823529411764705,0.3333333333333333,0.33268101761252444,1
3532,2,1,163,3,1,0,3,5873,1,0,0,0,0,1,0.02775412906521369,957299,0.018404907975460124,0.5,0.11101651626085476,1
3917,4,4,272,2,1,1,10,4826,0,1,0,0,0,1,0.0563613758806465,1312672,0.03676470588235294,1.3333333333333333,0.6199751346871115,1
8176,3,5,193,3,2,0,4,5817,1,0,0,0,0,1,0.03317861440605123,1122681,0.02072538860103627,0.75,0.16589307203025616,0
7283,4,3,161,3,0,0,7,4799,0,1,0,0,0,1,0.03354865596999375,772639,0.043478260869565216,1.0,0.26838924775995,1
8882,6,1,256,4,1,0,7,1372,0,0,0,1,1,0,0.18658892128279883,351232,0.02734375,1.2,1.4927113702623906,1
2217,4,2,166,3,1,1,62,1944,0,0,0,0,0,1,0.08539094650205761,322704,0.37349397590361444,1.0,5.37962962962963,1
8908,2,2,310,3,1,1,1,1549,1,0,0,0,0,0,0.2001291155584248,480190,0.0032258064516129032,0.5,0.4002582311168496,1
344,2,5,248,6,1,0,62,2750,0,0,0,1,0,1,0.09018181818181818,682000,0.25,0.2857142857142857,5.681454545454545,1
9980,3,2,257,2,2,1,8,4242,0,0,0,1,1,0,0.06058462989156058,1090194,0.0311284046692607,1.0,0.5452616690240453,1
5428,5,4,237,6,2,1,2,4541,1,0,0,0,0,1,0.05219114732437789,1076217,0.008438818565400843,0.7142857142857143,0.15657344197313366,0
9561,3,2,236,2,2,1,2,4239,0,0,0,0,0,1,0.055673507902807264,1000404,0.00847457627118644,1.0,0.1670205237084218,1
3106,5,2,214,6,1,0,3,3234,1,0,0,0,0,1,0.06617192331478046,692076,0.014018691588785047,0.7142857142857143,0.26468769325912184,1
7900,5,5,261,5,2,1,9,5385,1,0,0,0,0,1,0.048467966573816156,1405485,0.034482758620689655,0.8333333333333334,0.48467966573816157,0
2461,3,3,199,2,1,1,4,3553,0,0,1,0,1,0,0.05600900647340276,707047,0.020100502512562814,1.0,0.28004503236701384,1
10622,4,1,132,2,2,1,1,5025,0,0,0,1,0,1,0.02626865671641791,663300,0.007575757575757576,1.3333333333333333,0.05253731343283582,1
2597,3,5,189,3,1,0,61,2203,0,1,0,0,1,0,0.08579210167952792,416367,0.32275132275132273,0.75,5.319110304130731,1
968,5,3,146,3,1,1,41,1204,0,0,0,1,0,0,0.1212624584717608,175784,0.2808219178082192,1.25,5.093023255813954,1
914,4,4,264,2,1,1,35,2336,0,0,0,1,0,1,0.11301369863013698,616704,0.13257575757575757,1.3333333333333333,4.068493150684931,1
2073,3,1,235,10,1,1,7,2991,0,0,0,0,0,1,0.07856904045469743,702885,0.029787234042553193,0.2727272727272727,0.6285523236375794,1
2100,3,2,176,3,1,0,29,1953,0,0,0,1,0,1,0.09011776753712238,343728,0.16477272727272727,0.75,2.7035330261136714,1
52,4,4,141,3,1,1,22,1735,1,0,0,0,0,1,0.08126801152737752,244635,0.15602836879432624,1.0,1.869164265129683,1
9577,3,4,192,4,2,1,3,4030,0,0,1,0,1,0,0.04764267990074442,773760,0.015625,0.6,0.19057071960297767,0
6697,3,4,151,4,2,0,1,4587,0,0,1,0,1,0,0.0329191192500545,692637,0.006622516556291391,0.6,0.065838238500109,1
3066,3,3,243,3,2,0,27,2052,0,0,0,1,0,1,0.11842105263157894,498636,0.1111111111111111,0.75,3.31578947368421,1
59,5,5,141,3,0,1,41,1367,0,1,0,0,0,1,0.10314557425018288,192747,0.2907801418439716,1.25,4.332114118507681,1
1590,4,2,199,2,2,0,4,3351,0,0,0,1,0,1,0.059385258131900924,666849,0.020100502512562814,1.3333333333333333,0.2969262906595046,1
3706,3,2,269,2,2,0,1,4978,1,0,0,0,0,0,0.05403776617115307,1339082,0.0037174721189591076,1.0,0.10807553234230614,0
823,3,3,268,3,1,0,33,3872,0,0,1,0,0,0,0.06921487603305786,1037696,0.12313432835820895,0.75,2.353305785123967,1
1138,3,5,251,3,2,1,59,3651,1,0,0,0,0,1,0.06874828814023555,916401,0.2350597609561753,0.75,4.124897288414133,1
3834,4,4,213,4,1,1,2,5857,0,0,0,1,0,0,0.03636674065221103,1247541,0.009389671361502348,0.8,0.10910022195663309,1
10202,6,4,271,4,1,0,6,1503,0,0,0,1,0,1,0.18030605455755155,407313,0.02214022140221402,1.2,1.2621423819028608,0
6321,5,5,228,3,2,0,8,4731,0,0,0,0,0,1,0.04819277108433735,1078668,0.03508771929824561,1.25,0.43373493975903615,1
10518,5,5,141,3,1,1,4,4534,0,0,0,1,0,1,0.03109836788707543,639294,0.028368794326241134,1.25,0.15549183943537714,0
6238,3,3,238,2,2,0,4,4206,1,0,0,0,0,1,0.056585829766999524,1001028,0.01680672268907563,1.0,0.28292914883499765,0
6676,3,3,150,3,1,1,5,5328,1,0,0,0,0,1,0.028153153153153154,799200,0.03333333333333333,0.75,0.16891891891891891,0
5,2,2,184,3,2,0,46,2484,0,1,0,0,0,0,0.07407407407407407,457056,0.25,0.5,3.4814814814814814,1
10289,4,5,260,3,1,1,10,4331,0,1,0,0,0,0,0.06003232509812976,1126060,0.038461538461538464,1.0,0.6603555760794273,0
5657,4,5,144,2,1,1,2,4978,0,1,0,0,0,1,0.02892728003214142,716832,0.013888888888888888,1.3333333333333333,0.08678184009642426,0
3767,5,2,156,4,1,1,8,5014,0,1,0,0,0,1,0.031112883925009972,782184,0.05128205128205128,1.0,0.28001595532508977,0
6065,3,1,196,2,1,1,10,4141,0,1,0,0,0,1,0.04733156242453514,811636,0.05102040816326531,1.0,0.5206471866698865,1
295,5,1,186,2,0,0,52,3981,0,0,1,0,0,1,0.04672192916352675,740466,0.27956989247311825,1.6666666666666667,2.4762622456669177,1
2912,3,4,274,3,2,1,19,3076,0,0,0,1,0,1,0.08907672301690507,842824,0.06934306569343066,0.75,1.7815344603381014,1
3812,2,5,147,2,2,0,8,5499,0,0,0,1,1,0,0.02673213311511184,808353,0.05442176870748299,0.6666666666666666,0.24058919803600654,0
5229,5,1,233,3,1,1,10,5289,0,0,0,0,0,1,0.044053696350917,1232337,0.04291845493562232,1.25,0.484590659860087,0
3204,4,2,223,3,0,1,5,4282,0,0,0,1,0,1,0.05207846800560486,954886,0.02242152466367713,1.0,0.31247080803362914,0
46,5,1,210,3,1,0,9,2944,1,0,0,0,0,1,0.07133152173913043,618240,0.04285714285714286,1.25,0.7133152173913043,1
6784,5,2,249,3,1,1,9,5978,1,0,0,0,0,1,0.041652726664436264,1488522,0.03614457831325301,1.25,0.4165272666443626,1
8183,3,5,196,3,1,1,1,5303,0,1,0,0,0,1,0.03696021120120686,1039388,0.00510204081632653,0.75,0.07392042240241373,1
8737,4,4,229,2,1,0,9,5672,0,0,1,0,0,1,0.0403737658674189,1298888,0.039301310043668124,1.3333333333333333,0.403737658674189,1
5169,5,4,269,2,1,0,9,5517,0,0,0,0,0,1,0.04875838317926409,1484073,0.03345724907063197,1.6666666666666667,0.4875838317926409,0
934,4,4,206,3,2,0,33,2804,1,0,0,0,1,0,0.07346647646219687,577624,0.16019417475728157,1.0,2.4978601997146934,1
794,4,3,257,3,2,1,5,2489,0,0,0,1,0,1,0.10325431900361591,639673,0.019455252918287938,1.0,0.6195259140216954,1
2751,3,5,214,8,0,1,50,3628,0,0,0,0,0,0,0.05898566703417861,776392,0.2336448598130841,0.3333333333333333,3.008269018743109,1
2833,2,2,168,5,2,0,1,1885,0,0,1,0,0,1,0.08912466843501327,316680,0.005952380952380952,0.3333333333333333,0.17824933687002653,1
7578,5,3,236,4,2,1,7,4308,0,0,0,1,0,1,0.05478180129990715,1016688,0.029661016949152543,1.0,0.4382544103992572,0
2050,4,4,248,3,2,1,59,2868,1,0,0,0,1,0,0.08647140864714087,711264,0.23790322580645162,1.0,5.188284518828452,1
7356,3,2,220,3,1,0,7,5503,0,0,0,1,0,1,0.03997819371252044,1210660,0.031818181818181815,0.75,0.3198255497001635,0
6365,2,4,221,3,1,0,3,4076,0,1,0,0,0,1,0.0542198233562316,900796,0.013574660633484163,0.5,0.2168792934249264,0
1342,5,3,201,2,1,1,4,3757,1,0,0,0,0,1,0.05350013308490817,755157,0.01990049751243781,1.6666666666666667,0.2675006654245409,1
2185,3,2,204,2,2,0,35,2090,0,0,1,0,1,0,0.09760765550239234,426360,0.1715686274509804,1.0,3.5138755980861243,1
2863,5,2,225,3,2,0,29,2411,0,0,1,0,1,0,0.09332227291580257,542475,0.1288888888888889,1.25,2.799668187474077,1
8731,4,3,175,2,2,1,3,4961,0,0,1,0,0,1,0.03527514613989115,868175,0.017142857142857144,1.3333333333333333,0.1411005845595646,1
10710,5,1,241,5,1,0,5,1116,0,0,0,1,0,1,0.21594982078853048,268956,0.02074688796680498,0.8333333333333334,1.295698924731183,1
9365,5,1,217,2,2,0,10,4264,0,1,0,0,0,1,0.05089118198874296,925288,0.04608294930875576,1.6666666666666667,0.5598030018761726,0
5326,4,2,252,6,2,1,2,5476,1,0,0,0,1,0,0.04601899196493791,1379952,0.007936507936507936,0.5714285714285714,0.13805697589481372,0
8727,3,4,254,3,0,1,4,5830,0,0,0,0,0,1,0.04356775300171527,1480820,0.015748031496062992,0.75,0.21783876500857635,1
4593,4,2,142,2,2,0,5,4062,0,0,0,0,0,1,0.034958148695224026,576804,0.035211267605633804,1.3333333333333333,0.20974889217134415,0
3962,5,1,199,2,2,1,7,4660,0,0,0,1,1,0,0.042703862660944204,927340,0.035175879396984924,1.6666666666666667,0.34163090128755363,1
793,2,4,121,5,1,1,32,1788,0,0,1,0,0,1,0.06767337807606263,216348,0.2644628099173554,0.3333333333333333,2.233221476510067,1
5023,6,4,275,4,1,0,3,1182,0,0,1,0,0,1,0.2326565143824027,325050,0.01090909090909091,1.2,0.9306260575296108,0
3968,3,1,135,2,1,1,7,5682,0,0,0,1,1,0,0.02375923970432946,767070,0.05185185185185185,1.0,0.1900739176346357,0
10092,4,2,201,2,2,1,6,5729,0,0,0,1,0,1,0.03508465700820387,1151529,0.029850746268656716,1.3333333333333333,0.2455925990574271,0
3285,4,1,200,2,1,0,9,4808,0,0,0,0,0,0,0.04159733777038269,961600,0.045,1.3333333333333333,0.4159733777038269,1
550,3,4,176,3,2,0,8,1567,1,0,0,0,0,0,0.11231652839821314,275792,0.045454545454545456,0.75,1.0108487555839183,1
472,4,3,244,3,2,1,8,3318,1,0,0,0,0,1,0.07353827606992164,809592,0.03278688524590164,1.0,0.6618444846292948,1
519,4,5,138,3,2,1,23,1785,0,0,0,0,0,1,0.0773109243697479,246330,0.16666666666666666,1.0,1.8554621848739496,1
58,3,3,193,3,2,0,29,3453,1,0,0,0,0,1,0.055893426006371275,666429,0.15025906735751296,0.75,1.6768027801911383,1
10013,3,1,263,3,2,1,4,4616,0,1,0,0,0,0,0.05697573656845754,1214008,0.015209125475285171,0.75,0.2848786828422877,0
4408,3,5,107,5,1,0,4,5624,1,0,0,0,0,1,0.01902560455192034,601768,0.037383177570093455,0.5,0.09512802275960171,0
4737,4,4,245,2,1,1,6,5772,0,0,0,0,0,1,0.042446292446292444,1414140,0.024489795918367346,1.3333333333333333,0.2971240471240471,0
3604,4,2,275,6,2,1,9,1890,1,0,0,0,0,1,0.1455026455026455,519750,0.03272727272727273,0.5714285714285714,1.455026455026455,0
8795,3,5,188,4,2,1,3,4033,0,1,0,0,0,1,0.046615422762211756,758204,0.015957446808510637,0.6,0.18646169104884702,0
5786,4,1,254,5,2,0,3,1880,0,0,0,1,0,1,0.1351063829787234,477520,0.011811023622047244,0.6666666666666666,0.5404255319148936,1
3380,2,2,162,3,0,1,10,4489,0,0,0,1,0,1,0.03608821563822678,727218,0.06172839506172839,0.5,0.39697037202049457,1
3257,5,2,137,3,1,1,6,4883,0,1,0,0,0,1,0.028056522629531025,668971,0.043795620437956206,1.25,0.1963956584067172,0
7336,3,1,215,2,2,0,9,4940,1,0,0,0,0,1,0.043522267206477734,1062100,0.04186046511627907,1.0,0.4352226720647773,0
9726,4,1,152,5,2,1,8,5711,0,0,0,1,0,0,0.026615303799684818,868072,0.05263157894736842,0.6666666666666666,0.23953773419716337,0
3829,4,2,164,2,1,0,7,1116,0,0,1,0,1,0,0.14695340501792115,183024,0.042682926829268296,1.3333333333333333,1.1756272401433692,0
5487,6,1,157,6,1,1,1,4631,0,0,0,0,0,0,0.03390196501835457,727067,0.006369426751592357,0.8571428571428571,0.06780393003670913,1
5017,2,3,198,2,2,0,6,1730,0,0,1,0,0,1,0.11445086705202312,342540,0.030303030303030304,0.6666666666666666,0.8011560693641618,1
1929,5,5,177,2,0,0,31,2000,0,0,0,0,0,0,0.0885,354000,0.1751412429378531,1.6666666666666667,2.832,1
10849,3,2,201,4,2,1,10,5565,0,0,1,0,0,1,0.03611859838274933,1118565,0.04975124378109453,0.6,0.3973045822102426,0
4970,4,3,275,3,1,0,3,4824,0,0,0,1,0,1,0.05700663349917081,1326600,0.01090909090909091,1.0,0.22802653399668324,0
3261,4,5,273,3,1,0,1,5043,0,0,0,0,0,1,0.05413444378346222,1376739,0.003663003663003663,1.0,0.10826888756692445,1
3456,5,3,206,4,0,0,1,4583,0,0,0,1,0,1,0.04494872354353044,944098,0.0048543689320388345,1.0,0.08989744708706088,0
6493,6,1,300,5,1,0,10,1787,0,0,1,0,0,1,0.16787912702853947,536100,0.03333333333333333,1.0,1.8466703973139342,0
5841,5,2,249,6,1,1,8,5633,0,0,0,0,0,1,0.044203799041363394,1402617,0.0321285140562249,0.7142857142857143,0.39783419137227055,0
543,4,5,218,3,1,0,40,3200,0,0,0,0,1,0,0.068125,697600,0.1834862385321101,1.0,2.7931250000000003,1
9535,3,1,131,6,2,1,8,5352,0,0,1,0,0,1,0.024476831091180866,701112,0.061068702290076333,0.42857142857142855,0.2202914798206278,0
963,3,2,180,4,2,1,52,1329,0,0,0,0,0,0,0.13544018058690746,239220,0.28888888888888886,0.6,7.1783295711060955,1
8442,3,1,132,2,2,1,2,4129,0,0,0,1,0,1,0.03196899975781061,545028,0.015151515151515152,1.0,0.09590699927343183,0
2316,4,5,135,2,0,0,22,1195,0,0,0,1,1,0,0.11297071129707113,161325,0.16296296296296298,1.3333333333333333,2.5983263598326363,1
1519,3,5,157,4,2,1,26,1969,0,0,1,0,0,0,0.07973590655154901,309133,0.16560509554140126,0.6,2.1528694768918233,1
7442,4,3,157,7,1,0,3,4878,0,0,0,1,0,1,0.03218532185321853,765846,0.01910828025477707,0.5,0.12874128741287413,1
10056,3,5,171,3,2,1,5,4075,0,0,0,1,0,1,0.04196319018404908,696825,0.029239766081871343,0.75,0.25177914110429445,1
6590,5,3,218,5,1,0,6,1278,0,0,0,1,0,0,0.1705790297339593,278604,0.027522935779816515,0.8333333333333334,1.194053208137715,1
1081,3,1,224,3,1,0,45,3624,0,0,1,0,1,0,0.06181015452538632,811776,0.20089285714285715,0.75,2.8432671081677707,1
9698,6,3,274,4,1,0,5,1452,0,0,0,1,0,1,0.1887052341597796,397848,0.01824817518248175,1.2,1.1322314049586777,0
972,3,5,173,2,1,1,14,1638,0,0,0,1,0,0,0.10561660561660562,283374,0.08092485549132948,1.0,1.5842490842490842,1
9388,3,2,177,3,1,0,9,5427,1,0,0,0,0,1,0.0326147042564953,960579,0.05084745762711865,0.75,0.32614704256495297,0
3063,6,4,217,5,1,0,7,3725,0,0,0,0,0,1,0.05825503355704698,808325,0.03225806451612903,1.0,0.46604026845637586,1
1715,4,1,142,2,1,1,26,1683,0,1,0,0,0,1,0.0843731431966726,238986,0.18309859154929578,1.3333333333333333,2.27807486631016,1
4604,3,4,164,6,2,0,4,5567,0,0,0,1,0,1,0.029459313813544098,912988,0.024390243902439025,0.42857142857142855,0.14729656906772048,1
3520,4,3,253,4,0,1,4,4868,1,0,0,0,0,1,0.051972062448644205,1231604,0.015810276679841896,0.8,0.25986031224322104,1
5714,5,2,280,3,0,0,8,5858,0,0,0,1,0,1,0.047797883236599524,1640240,0.02857142857142857,1.25,0.4301809491293957,1
9227,4,2,247,2,2,1,7,4955,0,1,0,0,0,1,0.04984863773965691,1223885,0.02834008097165992,1.3333333333333333,0.3987891019172553,1
7807,4,2,219,4,0,0,2,4422,0,0,1,0,0,0,0.04952510176390773,968418,0.0091324200913242,0.8,0.1485753052917232,1
7258,5,5,239,3,2,1,8,4975,1,0,0,0,0,0,0.048040201005025124,1189025,0.03347280334728033,1.25,0.43236180904522614,0
4671,4,2,252,2,2,0,6,5414,0,0,0,0,0,0,0.046545991872922056,1364328,0.023809523809523808,1.3333333333333333,0.32582194311045437,0
2248,3,2,206,2,1,1,3,2261,1,0,0,0,0,1,0.09111012826183104,465766,0.014563106796116505,1.0,0.36444051304732417,1
6837,4,3,247,3,0,0,1,5214,0,0,0,0,1,0,0.04737245876486383,1287858,0.004048582995951417,1.0,0.09474491752972766,0
3712,3,5,140,5,1,1,7,4370,1,0,0,0,0,0,0.032036613272311214,611800,0.05,0.5,0.2562929061784897,1
4703,4,3,167,3,2,1,5,5791,0,1,0,0,0,1,0.02883785183906061,967097,0.029940119760479042,1.0,0.17302711103436366,0
4349,3,2,139,5,1,1,8,4595,0,1,0,0,0,1,0.030250272034820457,638705,0.05755395683453238,0.5,0.27225244831338413,0
8842,7,1,269,4,2,1,4,1118,1,0,0,0,0,1,0.240608228980322,300742,0.01486988847583643,1.4,1.20304114490161,1
3788,3,4,245,4,1,1,9,4139,0,0,0,1,0,1,0.05919304179753564,1014055,0.036734693877551024,0.6,0.5919304179753564,0
6584,5,2,244,6,1,0,7,1315,0,0,0,1,0,0,0.18555133079847907,320860,0.028688524590163935,0.7142857142857143,1.4844106463878326,0
6299,6,5,253,4,2,1,1,1977,0,1,0,0,0,0,0.1279716742539201,500181,0.003952569169960474,1.2,0.2559433485078402,0
3800,4,3,247,2,2,0,3,4862,0,0,0,1,0,1,0.05080213903743316,1200914,0.012145748987854251,1.3333333333333333,0.20320855614973263,1
9372,6,2,191,5,1,1,1,4314,0,0,0,1,0,1,0.04427445526193788,823974,0.005235602094240838,1.0,0.08854891052387576,0
3831,6,2,290,5,2,1,8,1512,0,0,0,0,1,0,0.1917989417989418,438480,0.027586206896551724,1.0,1.7261904761904763,1
6027,4,1,270,5,2,1,9,1280,0,0,0,0,0,0,0.2109375,345600,0.03333333333333333,0.6666666666666666,2.109375,1
7934,4,1,272,2,1,0,8,5328,0,0,0,1,1,0,0.05105105105105105,1449216,0.029411764705882353,1.3333333333333333,0.4594594594594595,1
3070,4,4,162,2,2,1,8,1386,1,0,0,0,0,1,0.11688311688311688,224532,0.04938271604938271,1.3333333333333333,1.051948051948052,1
1652,4,1,167,3,1,0,57,1782,0,0,0,1,0,0,0.09371492704826039,297594,0.3413173652694611,1.0,5.435465768799102,1
7313,2,3,197,2,2,0,2,4277,0,1,0,0,0,1,0.04606032265606734,842569,0.01015228426395939,0.6666666666666666,0.138180967968202,0
10992,5,2,261,5,2,1,9,1227,0,0,0,1,0,1,0.21271393643031786,320247,0.034482758620689655,0.8333333333333334,2.1271393643031784,1
2146,4,4,181,3,1,1,44,2070,1,0,0,0,0,1,0.08743961352657005,374670,0.2430939226519337,1.0,3.9347826086956523,1
7916,3,1,213,2,1,1,6,4747,0,0,0,1,0,1,0.044870444491257634,1011111,0.028169014084507043,1.0,0.3140931114388034,0
279,4,3,171,3,1,0,24,1304,0,0,0,0,0,0,0.13113496932515337,222984,0.14035087719298245,1.0,3.2783742331288344,1
314,4,3,272,3,2,1,38,3705,0,0,0,1,0,1,0.07341430499325236,1007760,0.13970588235294118,1.0,2.8631578947368417,1
6215,6,5,295,4,2,1,1,1159,0,1,0,0,0,1,0.2545297670405522,341905,0.003389830508474576,1.2,0.5090595340811044,0
4061,4,5,209,2,1,0,8,4047,0,1,0,0,0,1,0.051643192488262914,845823,0.03827751196172249,1.3333333333333333,0.46478873239436624,0
3224,5,4,269,3,1,0,3,4489,0,0,0,1,0,1,0.059924259300512366,1207541,0.011152416356877323,1.25,0.23969703720204946,0
10466,5,1,255,6,1,0,3,1014,0,0,0,1,0,1,0.2514792899408284,258570,0.011764705882352941,0.7142857142857143,1.0059171597633136,0
7497,5,5,237,5,1,0,1,1526,0,0,0,0,0,1,0.15530799475753604,361662,0.004219409282700422,0.8333333333333334,0.3106159895150721,0
1734,2,3,192,2,1,0,31,2621,0,0,0,1,0,1,0.07325448302174742,503232,0.16145833333333334,0.6666666666666666,2.3441434566959174,1
9808,4,2,242,6,2,0,10,5655,1,0,0,0,0,1,0.042793987621573826,1368510,0.04132231404958678,0.5714285714285714,0.4707338638373121,1
2356,4,3,228,4,1,1,61,3583,1,0,0,0,0,1,0.06363382640245605,816924,0.2675438596491228,0.8,3.9452972369522747,1
9126,2,4,204,10,1,0,4,4679,0,0,0,1,0,1,0.043599059628125665,954516,0.0196078431372549,0.18181818181818182,0.21799529814062832,1
4252,4,2,266,3,2,1,4,4197,1,0,0,0,0,0,0.06337860376459375,1116402,0.015037593984962405,1.0,0.3168930188229688,1
8685,3,5,205,3,2,0,9,4565,0,0,0,0,0,1,0.044906900328587074,935825,0.04390243902439024,0.75,0.44906900328587074,1
7462,5,1,261,5,1,1,5,1837,1,0,0,0,0,1,0.14207947740881874,479457,0.019157088122605363,0.8333333333333334,0.8524768644529124,1
